scenario_id,event_type,venue_type,guest_count,room_length_m,room_width_m,room_area_m2,budget_pkr,budget_per_guest_pkr,age_group,time_of_day,preferred_color,preferred_style,theme_label,cake_label,decor_label,layout_label,recommended_servings,labelled_by,confidence,source,review_status,dataset_split,generation_seed,rule_notes
BSAR2193,wedding,home,100,12.7,7.2,91.4,388000,3880,mixed,night,red,elegant,traditional_luxury,two_tier_floral,flower_wall,two_side_tables,100,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2194,wedding,hall,81,13.6,9.8,133.3,208000,2568,adult,night,red,elegant,elegant_gold,two_tier_round,minimal_backdrop,two_side_tables,81,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2195,anniversary,hall,88,12.2,10.6,129.3,165000,1875,adult,night,gold,minimal,modern_minimal,two_tier_round,balloon_setup,two_side_tables,88,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2196,birthday,hall,12,6.7,5.7,38.2,240000,20000,teenager,night,mixed,colourful,colourful_cartoon,single_tier_round,luxury_stage,full_stage_setup,12,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2197,graduation,hall,237,21.2,14.1,298.9,450000,1899,adult,day,purple,colourful,colourful_cartoon,three_tier_luxury,minimal_backdrop,full_stage_setup,237,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2198,anniversary,outdoor,50,10.4,8,83.2,126000,2520,mixed,day,pink,minimal,pastel_floral,two_tier_round,minimal_backdrop,cake_and_dessert_table,50,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2199,anniversary,hall,222,23.8,16.5,392.7,630000,2838,mixed,night,gold,traditional,elegant_gold,three_tier_luxury,rustic_wood_setup,full_stage_setup,222,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2200,birthday,home,118,14.1,9.7,136.8,378000,3203,child,night,green,elegant,traditional_luxury,two_tier_floral,flower_wall,two_side_tables,118,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2201,birthday,outdoor,8,7.1,4.3,30.5,70000,8750,teenager,night,mixed,colourful,colourful_cartoon,single_tier_round,rustic_wood_setup,single_cake_table,8,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2202,wedding,hall,98,14.1,10.2,143.8,614000,6265,adult,day,white,minimal,modern_minimal,two_tier_floral,luxury_stage,full_stage_setup,98,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2203,wedding,home,15,7.3,3.9,28.5,46000,3067,mixed,day,green,colourful,traditional_luxury,single_tier_round,minimal_backdrop,single_cake_table,15,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2204,birthday,outdoor,74,13.9,9,125.1,346000,4676,child,day,mixed,colourful,colourful_cartoon,two_tier_floral,rustic_wood_setup,two_side_tables,74,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2205,birthday,hall,24,8.4,4.9,41.2,119000,4958,adult,day,white,minimal,modern_minimal,single_tier_square,rustic_wood_setup,single_cake_table,24,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2206,birthday,hall,28,7,5.3,37.1,121000,4321,mixed,night,purple,elegant,pastel_floral,single_tier_square,rustic_wood_setup,single_cake_table,28,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2207,birthday,home,71,11.3,6,67.8,306000,4310,mixed,night,red,rustic,rustic_natural,two_tier_round,rustic_wood_setup,two_side_tables,71,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2208,baby_shower,restaurant,117,14.4,12.3,177.1,845000,7222,adult,night,white,traditional,pastel_floral,two_tier_floral,luxury_stage,full_stage_setup,117,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2209,birthday,restaurant,83,13.5,8.8,118.8,306000,3687,child,day,gold,elegant,modern_minimal,two_tier_round,flower_wall,two_side_tables,83,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2210,wedding,home,39,7.5,6.3,47.3,208000,5333,adult,night,purple,traditional,traditional_luxury,single_tier_square,flower_wall,cake_and_dessert_table,39,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2211,birthday,hall,10,6.8,3.8,25.8,36000,3600,child,day,pink,colourful,colourful_cartoon,single_tier_round,balloon_setup,single_cake_table,10,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2212,wedding,outdoor,94,15.6,10.1,157.6,286000,3043,adult,night,red,rustic,rustic_natural,two_tier_floral,rustic_wood_setup,two_side_tables,94,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2213,graduation,restaurant,15,7.8,4.2,32.8,318000,21200,teenager,night,green,rustic,rustic_natural,single_tier_square,luxury_stage,full_stage_setup,15,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2214,wedding,hall,118,18.2,10.4,189.3,275000,2331,adult,night,mixed,minimal,modern_minimal,two_tier_floral,balloon_setup,full_stage_setup,118,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2215,birthday,hall,53,11,6.1,67.1,82000,1547,mixed,day,red,rustic,rustic_natural,two_tier_round,minimal_backdrop,cake_and_dessert_table,53,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2216,anniversary,outdoor,44,11.7,9.6,112.3,170000,3864,mixed,night,gold,traditional,elegant_gold,two_tier_round,rustic_wood_setup,cake_and_dessert_table,44,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2217,anniversary,home,31,6.5,5.9,38.4,133000,4290,adult,day,mixed,elegant,pastel_floral,single_tier_square,flower_wall,cake_and_dessert_table,31,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2218,wedding,home,11,6.4,3.5,22.4,83000,7545,adult,day,pink,minimal,pastel_floral,single_tier_round,flower_wall,single_cake_table,11,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2219,wedding,outdoor,69,14.1,7.5,105.8,274000,3971,mixed,night,white,traditional,elegant_gold,two_tier_floral,rustic_wood_setup,cake_and_dessert_table,69,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2220,baby_shower,hall,120,14.5,11.3,163.9,219000,1825,mixed,night,mixed,rustic,pastel_floral,three_tier_luxury,balloon_setup,full_stage_setup,120,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2221,baby_shower,restaurant,156,16.4,9.2,150.9,255000,1635,adult,night,gold,traditional,elegant_gold,three_tier_luxury,minimal_backdrop,two_side_tables,156,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2222,birthday,home,19,6,4.9,29.4,104000,5474,adult,night,red,traditional,traditional_luxury,single_tier_round,flower_wall,single_cake_table,19,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2223,anniversary,hall,234,19.3,14.6,281.8,528000,2256,mixed,day,gold,elegant,elegant_gold,three_tier_luxury,minimal_backdrop,full_stage_setup,234,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2224,wedding,home,107,10.5,8.8,92.4,434000,4056,adult,day,white,rustic,rustic_natural,two_tier_floral,rustic_wood_setup,two_side_tables,107,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2225,graduation,hall,16,6.5,4,26,133000,8313,mixed,night,white,minimal,modern_minimal,single_tier_round,luxury_stage,full_stage_setup,16,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2226,birthday,hall,32,10,6.4,64,436000,13625,teenager,day,pink,colourful,colourful_cartoon,single_tier_square,luxury_stage,full_stage_setup,32,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2227,anniversary,hall,21,8.7,5.6,48.7,52000,2476,adult,night,white,minimal,modern_minimal,single_tier_round,balloon_setup,single_cake_table,21,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2228,baby_shower,hall,13,7.2,4.5,32.4,165000,12692,adult,day,pink,minimal,colourful_cartoon,single_tier_round,luxury_stage,full_stage_setup,13,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2229,anniversary,outdoor,22,9.4,6.1,57.3,108000,4909,mixed,day,green,traditional,traditional_luxury,single_tier_square,rustic_wood_setup,single_cake_table,22,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2230,wedding,home,94,13.7,7.2,98.6,275000,2926,adult,night,white,rustic,rustic_natural,two_tier_floral,balloon_setup,two_side_tables,94,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2231,birthday,hall,62,12.3,7.2,88.6,277000,4468,child,day,mixed,elegant,colourful_cartoon,two_tier_round,flower_wall,cake_and_dessert_table,62,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2232,birthday,home,184,15.9,9.7,154.2,311000,1690,mixed,night,green,elegant,rustic_natural,three_tier_luxury,balloon_setup,two_side_tables,184,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR2233,graduation,outdoor,43,9.2,6.7,61.6,163000,3791,teenager,day,white,minimal,modern_minimal,two_tier_round,rustic_wood_setup,cake_and_dessert_table,43,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
